tipo,id,campo,antes,depois,motivo
normalizacao_valor,br_antt_090_ecovias_rio_minas_mage,eixos_9_brl,181.8,181.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_coordenada,br_antt_090_ecovias_rio_minas_mage,latitude,-22.607222,-22.60722200,Padronização para 8 casas decimais.
normalizacao_coordenada,br_antt_090_ecovias_rio_minas_mage,longitude,-43.028611,-43.02861100,Padronização para 8 casas decimais.
normalizacao_valor,br_antt_092_ecovias_rio_minas_guapimirim,valor_base_categoria1_brl,21.0,21.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_092_ecovias_rio_minas_guapimirim,valor_original_categoria1_brl,21.0,21.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_092_ecovias_rio_minas_guapimirim,eixos_2_brl,42.0,42.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_092_ecovias_rio_minas_guapimirim,eixos_3_brl,63.0,63.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_092_ecovias_rio_minas_guapimirim,eixos_4_brl,84.0,84.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_092_ecovias_rio_minas_guapimirim,eixos_5_brl,105.0,105.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_092_ecovias_rio_minas_guapimirim,eixos_6_brl,126.0,126.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_092_ecovias_rio_minas_guapimirim,eixos_7_brl,147.0,147.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_092_ecovias_rio_minas_guapimirim,eixos_8_brl,168.0,168.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_092_ecovias_rio_minas_guapimirim,eixos_9_brl,189.0,189.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_coordenada,br_antt_092_ecovias_rio_minas_guapimirim,latitude,-22.67,-22.67000000,Padronização para 8 casas decimais.
normalizacao_coordenada,br_antt_092_ecovias_rio_minas_guapimirim,longitude,-42.98,-42.98000000,Padronização para 8 casas decimais.
normalizacao_valor,br_antt_043_concer_,valor_base_categoria1_brl,14.5,14.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_043_concer_,valor_original_categoria1_brl,14.5,14.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_043_concer_,eixos_2_brl,29.0,29.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_043_concer_,eixos_3_brl,43.5,43.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_043_concer_,eixos_4_brl,58.0,58.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_043_concer_,eixos_5_brl,72.5,72.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_043_concer_,eixos_6_brl,87.0,87.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_043_concer_,eixos_7_brl,101.5,101.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_043_concer_,eixos_8_brl,116.0,116.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_043_concer_,eixos_9_brl,130.5,130.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_coordenada,br_antt_043_concer_,latitude,-22.609965,-22.60996500,Padronização para 8 casas decimais.
normalizacao_coordenada,br_antt_043_concer_,longitude,-43.285552,-43.28555200,Padronização para 8 casas decimais.
normalizacao_valor,br_antt_104_elovias_,valor_base_categoria1_brl,21.0,21.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_104_elovias_,valor_original_categoria1_brl,21.0,21.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_104_elovias_,eixos_2_brl,42.0,42.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_104_elovias_,eixos_3_brl,63.0,63.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_104_elovias_,eixos_4_brl,84.0,84.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_104_elovias_,eixos_5_brl,105.0,105.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_104_elovias_,eixos_6_brl,126.0,126.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_104_elovias_,eixos_7_brl,147.0,147.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_104_elovias_,eixos_8_brl,168.0,168.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_104_elovias_,eixos_9_brl,189.0,189.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_coordenada,br_antt_104_elovias_,latitude,-22.610206,-22.61020600,Padronização para 8 casas decimais.
normalizacao_coordenada,br_antt_104_elovias_,longitude,-43.285708,-43.28570800,Padronização para 8 casas decimais.
normalizacao_valor,br_antt_044_concer_,valor_base_categoria1_brl,14.5,14.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_044_concer_,valor_original_categoria1_brl,14.5,14.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_044_concer_,eixos_2_brl,29.0,29.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_044_concer_,eixos_3_brl,43.5,43.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_044_concer_,eixos_4_brl,58.0,58.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_044_concer_,eixos_5_brl,72.5,72.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_044_concer_,eixos_6_brl,87.0,87.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_044_concer_,eixos_7_brl,101.5,101.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_044_concer_,eixos_8_brl,116.0,116.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_044_concer_,eixos_9_brl,130.5,130.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_coordenada,br_antt_044_concer_,latitude,-22.284389,-22.28438900,Padronização para 8 casas decimais.
normalizacao_coordenada,br_antt_044_concer_,longitude,-43.120269,-43.12026900,Padronização para 8 casas decimais.
normalizacao_valor,br_antt_105_elovias_,valor_base_categoria1_brl,21.0,21.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_105_elovias_,valor_original_categoria1_brl,21.0,21.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_105_elovias_,eixos_2_brl,42.0,42.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_105_elovias_,eixos_3_brl,63.0,63.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_105_elovias_,eixos_4_brl,84.0,84.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_105_elovias_,eixos_5_brl,105.0,105.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_105_elovias_,eixos_6_brl,126.0,126.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_105_elovias_,eixos_7_brl,147.0,147.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_105_elovias_,eixos_8_brl,168.0,168.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_105_elovias_,eixos_9_brl,189.0,189.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_coordenada,br_antt_105_elovias_,latitude,-22.284389,-22.28438900,Padronização para 8 casas decimais.
normalizacao_coordenada,br_antt_105_elovias_,longitude,-43.120269,-43.12026900,Padronização para 8 casas decimais.
normalizacao_valor,br_antt_215_rodovia_aco_paraiba,valor_base_categoria1_brl,6.5,6.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_215_rodovia_aco_paraiba,valor_original_categoria1_brl,6.5,6.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_215_rodovia_aco_paraiba,eixos_2_brl,13.0,13.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_215_rodovia_aco_paraiba,eixos_3_brl,19.5,19.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_215_rodovia_aco_paraiba,eixos_4_brl,26.0,26.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_215_rodovia_aco_paraiba,eixos_5_brl,32.5,32.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_215_rodovia_aco_paraiba,eixos_6_brl,39.0,39.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_215_rodovia_aco_paraiba,eixos_7_brl,45.5,45.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_215_rodovia_aco_paraiba,eixos_8_brl,52.0,52.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_215_rodovia_aco_paraiba,eixos_9_brl,58.5,58.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_coordenada,br_antt_215_rodovia_aco_paraiba,latitude,-22.208911,-22.20891100,Padronização para 8 casas decimais.
normalizacao_coordenada,br_antt_215_rodovia_aco_paraiba,longitude,-43.382139,-43.38213900,Padronização para 8 casas decimais.
normalizacao_valor,br_antt_014_autopista_fluminense_rio_bonito,valor_base_categoria1_brl,7.5,7.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_014_autopista_fluminense_rio_bonito,valor_original_categoria1_brl,7.5,7.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_014_autopista_fluminense_rio_bonito,eixos_2_brl,15.0,15.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_014_autopista_fluminense_rio_bonito,eixos_3_brl,22.5,22.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_014_autopista_fluminense_rio_bonito,eixos_4_brl,30.0,30.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_014_autopista_fluminense_rio_bonito,eixos_5_brl,37.5,37.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_014_autopista_fluminense_rio_bonito,eixos_6_brl,45.0,45.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_014_autopista_fluminense_rio_bonito,eixos_7_brl,52.5,52.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_014_autopista_fluminense_rio_bonito,eixos_8_brl,60.0,60.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_014_autopista_fluminense_rio_bonito,eixos_9_brl,67.5,67.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_coordenada,br_antt_014_autopista_fluminense_rio_bonito,latitude,-22.687469,-22.68746900,Padronização para 8 casas decimais.
normalizacao_coordenada,br_antt_014_autopista_fluminense_rio_bonito,longitude,-42.539855,-42.53985500,Padronização para 8 casas decimais.
normalizacao_valor,br_antt_216_rodovia_aco_sapucaia,valor_base_categoria1_brl,6.5,6.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_216_rodovia_aco_sapucaia,valor_original_categoria1_brl,6.5,6.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_216_rodovia_aco_sapucaia,eixos_2_brl,13.0,13.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_216_rodovia_aco_sapucaia,eixos_3_brl,19.5,19.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,br_antt_216_rodovia_aco_sapucaia,eixos_4_brl,26.0,26.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
